Name;StepDuration;PlanName;ResultType;ExecutionId;Timestamp;Throughput (Mbps);Jitter (ms);Packet Loss (%)
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409626878;139.0;0.007;33.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409627880;137.0;0.027;28.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409628882;113.0;0.106;38.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409629887;127.0;0.027;41.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409630894;136.0;0.02;34.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409631897;122.0;0.01;34.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409632903;167.0;0.071;24.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409633905;111.0;0.037;33.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409634906;86.7;0.037;45.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409635908;62.9;0.036;57.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409636910;68.4;0.027;68.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409637918;121.0;0.042;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409638921;181.0;0.03;29.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409639923;191.0;0.022;11.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409640934;180.0;0.007;13.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409641836;185.0;0.007;12.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409642842;173.0;0.022;14.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409643845;180.0;0.019;10.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409644858;180.0;0.024;7.9
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409645862;137.0;0.022;6.1
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409646866;118.0;0.042;21.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409647868;152.0;0.004;39.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409648870;152.0;0.006;19.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409649874;184.0;0.028;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409650876;113.0;0.04;18.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409651883;71.9;0.033;44.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409652889;52.8;0.045;59.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409653896;89.3;0.024;72.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409654905;86.3;0.023;47.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409655909;83.1;0.055;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409656915;115.0;0.014;48.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409657917;61.1;0.49;47.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409658919;52.8;0.035;67.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409659920;51.3;0.201;71.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409660923;34.5;0.101;75.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409661932;28.9;0.162;74.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409662835;25.9;0.122;79.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409663837;24.5;0.097;84.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409664839;32.1;0.57;86.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409665846;42.0;0.043;88.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409666854;51.1;0.056;83.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409667856;97.3;0.022;73.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409668861;170.0;0.044;36.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409669863;171.0;0.02;23.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409670866;163.0;0.005;12.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409671869;137.0;0.01;11.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409672875;167.0;0.024;31.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409673878;173.0;0.03;22.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409674885;168.0;0.037;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409675892;148.0;0.04;10.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409676896;149.0;0.03;21.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409677900;156.0;0.016;25.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409678902;169.0;0.037;16.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409679904;185.0;0.023;10.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409680911;147.0;0.012;22.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409681925;149.0;0.006;24.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409682928;124.0;0.022;23.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409683929;61.0;0.019;40.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409684931;40.2;0.067;61.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409685834;20.2;0.155;96.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409686936;12.8;0.151;88.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409687838;26.3;0.089;6.2
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409688841;26.7;0.088;69.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409689846;36.4;0.054;78.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409690848;51.9;0.121;87.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409691850;35.7;0.059;75.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409692853;25.3;0.095;73.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409693855;18.5;0.612;80.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409694863;13.3;0.266;77.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409695866;16.3;0.123;84.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409696869;59.9;0.182;91.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409697873;75.5;0.03;79.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409698880;91.8;0.054;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409699883;114.0;0.007;52.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409700887;105.0;0.297;37.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409701889;59.6;0.038;45.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409702892;71.2;0.059;70.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409703895;88.7;0.063;64.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409704898;50.9;0.157;51.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409705900;43.9;0.026;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409706906;70.7;0.046;79.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409707909;82.2;0.042;65.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409708913;101.0;0.063;57.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409709916;114.0;0.051;48.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409710918;91.1;0.01;45.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409711929;85.5;0.028;53.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409712932;99.4;0.039;56.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409713934;101.0;0.042;50.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409714836;90.0;0.018;51.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409715844;72.2;0.109;55.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409716854;64.4;0.032;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409717856;62.2;0.082;69.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409718858;63.8;0.036;68.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409719859;78.9;0.027;68.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409720861;78.4;0.026;61.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409721868;73.6;0.039;61.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409722870;70.2;0.069;63.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409723872;75.8;0.09;65.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409724875;58.7;0.055;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409725877;65.7;0.047;69.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409726885;75.0;0.041;68.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409727893;82.0;0.064;62.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409728895;74.1;0.078;59.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409729901;67.4;0.035;63.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409730903;58.8;0.072;67.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409731905;62.0;0.138;70.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409732907;64.8;0.075;70.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409733909;53.3;0.049;64.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409734911;55.0;0.53;74.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409735913;54.9;0.255;73.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409736916;46.6;0.081;72.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409737918;43.9;0.117;74.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409738929;36.1;0.075;77.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409739931;49.9;0.037;78.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409740834;55.2;0.027;80.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409741836;36.4;0.296;72.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409742849;32.2;0.072;73.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409743851;34.4;0.504;80.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409744854;24.5;0.115;84.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409745857;20.7;0.335;84.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409746861;17.5;0.253;82.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409747864;15.3;0.308;85.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409748867;11.5;0.13;88.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409749869;12.9;0.079;87.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409750871;23.0;0.129;91.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409751873;26.2;0.19;92.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409752875;13.4;0.488;94.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409753879;9.19;0.264;93.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409754882;10.7;0.192;90.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409755985;4.16;0.425;85.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409756893;2.18;0.049;89.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409757896;4.71;2.017;89.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409759400;0.42;15.457;95.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409759902;3.48;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409760905;7.56;0.724;96.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409761909;5.8;0.52;97.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409762916;4.28;2.391;98.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409763926;2.83;2.175;99.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409764930;2.55;1.976;99.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.62;1.037;98.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808342;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409808343;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409813772;3.73;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409813772;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409813772;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409813772;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409813772;0.0;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409813876;2.71;0.0;0.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409814978;21.2;0.608;75.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409815881;58.1;0.028;54.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409816890;76.2;0.094;67.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409817897;82.4;0.042;61.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409818900;90.8;0.032;58.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409819904;92.9;0.037;56.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409820906;113.0;0.239;50.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409821908;103.0;0.007;41.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409822910;89.8;0.034;53.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409823918;154.0;0.006;41.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409824923;132.0;0.087;35.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409825927;145.0;0.025;30.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409826930;149.0;0.009;28.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409827838;151.0;0.02;26.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409828841;167.0;0.015;17.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409829845;156.0;0.035;20.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409830847;163.0;0.015;18.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409831854;163.0;0.032;22.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409832856;163.0;0.008;18.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409833860;149.0;0.013;23.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409834868;152.0;0.013;26.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409835870;163.0;0.025;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409836875;180.0;0.009;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409837877;175.0;0.026;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409838879;182.0;0.017;17.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409839882;177.0;0.006;17.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409840887;177.0;0.01;17.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409841896;180.0;0.047;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409842898;170.0;0.01;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409843901;171.0;0.003;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409844908;174.0;0.008;13.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409845909;176.0;0.474;12.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409846912;170.0;0.024;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409847919;171.0;0.059;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409848921;172.0;0.039;14.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409849923;170.0;0.016;15.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409850926;172.0;0.022;13.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409851928;179.0;0.008;11.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409852930;177.0;0.005;12.0
Adb iPerf Agent;0;Untitled;ADB iPerf Agent Server;[UNDEFINED_ID];1606409853933;175.0;0.008;13.0
